loan_amount,income,credit_score,interest_rate,employment_years,debt_to_income,default
13429,62026.62100701095,754.8023204710157,5.112014910813242,18,0.47045723061859046,0
19716,55856.73005999359,768.2208004884908,4.018555971991858,26,0.5587913920149206,0
16138,64806.47689420148,722.7193635212889,4.0443559619035385,2,0.5321373801703543,1
40298,61260.58813574802,711.4983556811064,5.552053361825319,15,0.597305757045805,1
28429,30995.444384854833,731.6684404637481,4.282662880218972,8,0.19130570628807278,1
10772,70451.38714528739,629.6706656313795,7.770056847991878,26,0.25238090061335006,0
40732,66111.87659920663,694.1214268161967,5.219814296651453,26,0.41811293371581504,1
44905,60242.57698418619,698.8004745141803,7.038879154570971,13,0.4665235929457918,1
22347,75935.35051084381,681.5627844571718,3.132358415331136,29,0.3673025272778546,0
21920,78194.99046375297,660.5252102634322,3.1782686587414686,27,0.13696418244330746,0
36822,71981.52992210328,749.9022610817989,4.8333968632192,2,0.520797613400191,0
45108,47245.48775946699,708.5029095771959,6.405150172743908,2,0.580437178010636,1
28563,47764.33334059561,713.0495366096204,4.264913223820132,23,0.30275842191319735,0
12967,76760.03310002974,771.2290035633314,4.849434704791133,19,0.21240624084942303,0
16871,31841.641095822004,690.2335822371563,6.499888123702117,6,0.10965687748104377,0
33763,57767.2872725683,680.5610378394599,4.417957190131206,18,0.21864951804679264,1
16916,66597.38710546623,768.0646562219616,3.863722405714701,23,0.44995938741921115,1
13734,33743.88396828743,625.4630310142232,6.062588518964945,2,0.5557946938363653,0
38613,63515.14858275449,702.5595559989949,3.0439459689660873,20,0.14675653321588292,0
33179,74316.43614878929,663.1178783271292,4.4395037865665605,0,0.3766295935809649,0
40262,37716.358948447865,714.6339559410918,5.171414510609476,11,0.44776562425591615,1
17677,84872.55310041238,728.598246736072,5.793528707819716,20,0.2381904105531343,0
23268,44852.54885851635,731.3795366142023,6.233972032546493,5,0.38494851958515097,0
17330,68621.04369715544,751.3119540949239,6.4679794331218865,6,0.45762421300288647,1
25733,58746.053574620506,687.3736336594567,4.5462892124112955,1,0.5188596215676884,0
42947,61042.73435550677,690.4889358931359,6.436269892882696,17,0.3262499254099904,1
32286,40747.57296488765,726.3301107175885,5.759223884265886,29,0.47392860945948034,1
11610,78907.09443529589,744.3750846653061,6.0818109669312035,24,0.2508914858699248,0
11430,64888.2519502535,634.9848091430823,4.049326856315611,14,0.20652337338607932,0
44922,84312.60265354734,715.7060587339839,5.997662082886551,14,0.19365687304533372,0
18828,41138.7416913146,680.2377837285911,4.770874707988365,9,0.27943636591286314,1
47913,57281.48049181959,704.357628519218,5.071802490747784,16,0.11793984089442452,1
36497,63142.93859553311,682.1655673356138,5.247712385065056,17,0.24149591883262486,0
44256,60905.74720942387,663.8626696853858,8.169777704001264,17,0.4261114122216141,1
41618,70001.7801700863,649.0738368588388,3.6277164869611265,28,0.4239595235800684,0
31526,57091.22187114186,692.4487992514858,6.783974605351589,14,0.13677690324574562,1
35158,91830.3906945103,717.9202895877947,7.1455588010337605,25,0.24370780854031007,0
30032,60597.634832822696,669.8496099963135,6.23838337516835,22,0.3847788323389608,0
42846,20000.0,759.4905983433437,4.196823666305454,5,0.2592760687515514,1
49936,61263.01512509058,822.9225171500708,7.544758372860252,8,0.3089940120944368,0
34794,78921.95977299275,720.6562560491972,4.501979161191776,10,0.456405378557882,1
10448,46150.408472241994,697.9382237726658,6.030677999535046,14,0.10463341472831503,1
33861,45198.67216243145,654.3868629787667,5.181371644169807,22,0.23819677204421527,1
33141,47394.15440490615,718.502904418399,4.446275098611123,2,0.17118612189250834,0
14074,43852.84785034307,773.858786668415,5.820026095584956,18,0.16380459138224587,1
11406,52808.97429441009,797.4239705048672,7.819116210982289,0,0.5795201082236235,0
36823,73639.45839523831,769.8077899243345,5.384518032320847,23,0.28828016578120885,1
28291,82894.99092619041,742.1654814153054,7.967655380204187,16,0.3635442924548199,1
46568,23636.245140941995,720.5096685023582,4.725077485245888,10,0.4669109435348163,1
37003,54323.180196338144,647.5665984559807,5.116122433603021,29,0.1237237374300251,1
39406,64540.46991565099,695.0139226084931,3.1613127722285785,17,0.22051131927884918,0
28312,63040.17545077786,689.2060931264438,4.1632426323024525,10,0.5160738936718563,0
48108,88499.09499934333,695.3397982296373,4.672444879745424,27,0.5309953065889406,0
6382,29839.59135626899,664.02938935866,4.506434222213186,6,0.28647546032040105,1
39171,21164.040979672507,737.8930984218188,3.5596368973937507,0,0.28743079982588415,1
46779,90933.18786057385,686.3067603296479,3.8572323545327873,11,0.47844843855444097,0
8292,71301.50539871005,682.248479642825,4.570114811644668,3,0.24753511337493458,0
46779,51429.42619570635,664.1986687894467,6.779807834672205,24,0.15854704056999905,1
38187,62573.98159601932,711.6149994137185,2.756629135720009,7,0.22876772512029173,0
17411,63648.264338416,774.8387263027898,2.0,14,0.29367236581788747,0
42285,51067.18814496031,699.4895851694731,2.358758700562247,10,0.12610235479754914,1
20422,62126.675560371514,714.0870274233145,3.728900811197135,29,0.33934012710008743,0
47468,65322.20061990179,796.7630281520032,5.9554551173961245,28,0.47000375638638925,1
37371,90232.95392044238,760.1721269625646,4.465537632466511,7,0.35687257224023083,0
10693,74451.76833428312,729.3872408776099,4.445061955940274,11,0.1359476702572535,0
38535,86089.84710363112,727.2848883128719,4.411385061074148,2,0.32007481567297924,0
19818,39846.427744906585,669.8467046103543,2.183253685899167,20,0.45445230402141634,1
36238,54792.04110573213,664.9565275558696,6.292136858786834,3,0.12904832699509497,1
35874,63633.70475897438,707.0704076502517,6.965785764900527,26,0.12992359486344426,0
31715,31183.488703005558,708.3387052579145,4.496792808741743,11,0.28530070159049137,0
32605,77727.89007163921,657.5117565483577,5.128191819130078,7,0.19748198206185455,1
39317,69633.14658466894,735.164833197372,5.1780813788561,26,0.5673903956542102,1
36174,54492.62220069204,686.135105575144,3.3982662964577175,22,0.3906718018698716,1
14956,57249.984847488224,756.3660367856439,4.337766706297975,29,0.2436626997029481,0
43908,78808.00333235622,697.2295744105326,7.678635373580087,22,0.45238836455747544,1
15837,48068.43078544552,692.8039884982066,4.994015855778099,9,0.2874645256796644,1
8716,79412.78024493431,653.1301775247009,5.335278702493809,25,0.16605782218950502,1
9481,56219.418951205684,658.6070132440683,3.9595382498681833,22,0.2186161149217902,0
29282,71339.94079165375,765.88821825388,4.355062031307666,0,0.4213736422296879,0
11548,61301.46308368481,713.448187349449,5.969437855537554,12,0.12593805299849584,0
42605,93497.90769976779,719.4651190261319,3.7405995698783148,6,0.23634452002403186,0
12758,46689.11414838711,780.0323478441561,7.429974296342419,19,0.2041557388210873,1
48668,51400.760661345994,634.1205689828879,2.575600781349361,27,0.200567555338266,0
28177,37408.11783466753,733.5627858520695,4.050255392577793,2,0.4413812059879856,1
29022,43548.64249456018,620.6054567653425,2.7801849554355464,28,0.5129084583771822,1
45761,70696.92161541774,678.1174028973314,6.986544869774486,15,0.4579333040321294,1
10542,84002.45458297592,642.7456487645732,4.945589770551345,11,0.4228639079002561,1
30476,72397.21305540415,742.92952729661,4.570415982150835,28,0.558225885908932,1
35784,59919.12750409701,605.5136823970188,5.5964052118180945,4,0.12919619021214843,0
27740,46595.7824751592,688.4957744323602,7.0985221710755475,17,0.18374154298812037,1
29817,73476.28007440726,642.0614903400811,5.324103131080681,7,0.3072034278352661,1
21052,45770.97142221243,657.2595813697994,6.713976028943687,11,0.2862258217519339,0
40153,39765.72398541361,664.9644417906213,4.559544360660089,27,0.30902580148151126,1
5671,55372.96000185143,765.9552268749317,3.557990624289104,24,0.20322745252135302,0
5163,29490.890746672558,683.2385274984234,5.348321020820528,20,0.17475165779011417,0
46424,39279.22688171627,786.3662848007451,3.9539619920120628,2,0.35459662372896406,1
49002,88289.85503824231,796.8293163423267,6.0331213422253,15,0.5640262620343969,1
9795,36497.87363312396,805.6841934311776,4.386007544591458,9,0.2959847311749585,0
15634,42177.77428431283,697.0616539523928,4.8731861383250195,22,0.12167660705976405,0
9798,61077.49361559997,710.517856968568,2.0,16,0.45308367144476225,1
27420,61858.55820045023,718.8977821431388,4.8129181286978975,9,0.24555245276358748,1
34300,56480.63553931719,681.6256085719618,4.636122223997351,2,0.22254750365244605,1
29345,29949.39376663327,721.2185129420976,6.744445711686591,24,0.262129000348981,0
15749,72727.33991456685,653.2401896431676,6.305160825667701,1,0.4619077619539381,1
43595,53354.19900363005,606.2262118601177,5.036327550528675,26,0.5094096934351521,0
30121,78306.74283262351,735.7067299710807,2.5543427696498977,13,0.3940280336694818,0
42487,50327.73567706729,682.5113347641749,4.339651470924979,8,0.26123937685977583,0
33411,74737.41508710865,651.1654080980569,6.746036132703285,26,0.25523911655863907,0
38361,79441.25173619152,657.4886848665378,4.702325971557915,16,0.16215417495273152,1
26223,52995.8658636927,775.7560910382699,3.399861946119448,3,0.5666505241175973,1
12394,73206.7529115847,723.2056395461047,6.727735848602154,27,0.41906969948440975,0
19056,40071.82982825404,623.8846408768158,2.5647289221514553,25,0.11348730992793202,1
33380,63955.3423060424,640.6506793706072,4.8305948734325925,28,0.4311835475933403,1
31035,78333.4156253226,685.4060197091491,5.83712564261911,21,0.323576712096754,0
35620,67777.39268946185,723.8204679171016,5.189080882140657,14,0.5862789815234597,1
24877,96093.3588427986,660.2714310813575,3.137721180997681,12,0.5095344124032035,0
48404,68615.36988436733,691.3526662577336,3.6062113259695634,22,0.1856578769163991,1
35911,54520.93121088749,705.7275594115089,3.9530351881328656,18,0.46005555943743326,1
37784,102613.29589502246,706.7634204551338,6.176704276286085,8,0.34278300191763167,0
8191,84505.51526021326,580.2431890500371,5.2557877210942205,3,0.1935225818349641,0
38160,35956.38657302405,711.0820685901532,4.418684728226494,20,0.44936995366497456,0
30000,48237.54592607528,613.3570178529826,5.613365983779195,7,0.3736937893471227,1
44040,44427.628394380146,685.6800759249522,3.8747197608767365,27,0.11518693938578525,1
8631,69684.44406763584,674.9292476545751,6.10756816327439,14,0.4232939752644129,0
11172,68567.37055225183,646.0633550399907,5.675836861068338,13,0.4174935449312204,1
47080,68451.77898593248,742.1583602000608,4.6632512901854914,2,0.17204258052573132,1
28561,35551.35810751574,643.8012070051623,4.75660019136921,23,0.2744938634983465,1
29817,50428.62680092426,673.8531555306267,4.487264857255942,29,0.39294948537552,1
25281,57760.72117914534,743.9367086501595,6.493913034115771,29,0.16939150705336495,0
33671,32671.19176018917,672.4249797005169,5.324137769173933,26,0.5263616889173782,1
30364,46922.58350163164,662.0745004657288,4.675269726924539,16,0.1137430231438519,0
46674,80346.50565248598,686.5922277973685,3.5445336454061573,7,0.15141870748467748,1
32425,36688.86003045617,727.025126028555,5.884237317077142,13,0.15805345992744205,0
33602,81828.90740577721,772.3153802397103,5.814132781175357,12,0.36405356298752756,0
28253,76367.23638803253,653.1939201031088,4.211536373149693,14,0.4100570060843126,1
28472,55638.94170293279,657.2459017266955,4.369764587116093,10,0.30187039825074324,1
13080,50266.90500948473,686.1832297536732,4.8244786169771405,26,0.2443334138340831,0
12099,72477.4143321795,711.5070325633587,3.2695615086643586,14,0.5046586878127787,1
30431,48183.89758656554,661.487666800132,5.110560228356688,11,0.13414299186321008,1
36186,48930.030750808146,734.4281683943077,2.5318432426073034,25,0.24014593056639585,0
35111,59641.97393992907,654.1361124273719,3.0807958438560665,23,0.11955778940198539,0
44851,28046.496063196228,604.9572705252019,4.235608392325751,21,0.10694506748313401,1
27614,38250.366023974406,726.5887640582838,4.057557368572961,20,0.27668994346610065,1
31724,55265.08126497775,732.3794736573122,5.677086389534088,8,0.197411831222466,1
46991,67135.44048318898,752.2325317816379,5.42449607153369,21,0.23418292741912314,0
9940,47976.39092881982,600.4050101421437,7.064936140963618,14,0.5104735787274841,1
33758,57035.84282967476,666.7192474238573,5.139271728179303,0,0.1814900481246107,0
41224,35798.10887793552,687.4470915900629,5.309194952346611,11,0.49011668357590044,0
12788,73987.2577840548,787.8479086708942,3.2554185976198373,5,0.43752531157318175,0
33082,63301.234943414725,692.039930251047,3.2585349115277795,0,0.2632227625704163,1
29034,64628.18853958826,632.674165598727,5.096640010598331,21,0.37327807258814394,1
40479,67323.75926977342,714.8370232377396,5.122567889390329,18,0.32221780488726937,0
16280,61171.91255242178,765.4728112898057,5.434385549434209,21,0.1641976577488327,1
23052,52743.408621390015,754.8319471480418,6.904450921050945,12,0.5535926608670878,1
21531,76944.81823080462,728.08990821639,3.3247888453407266,5,0.3848089837928801,1
27804,62353.2172164116,713.1316183554082,7.534867992397993,16,0.5401200228977274,0
33903,57514.208569898634,586.6123845274553,2.764984560102576,12,0.5119132559066452,1
49857,59870.18019119244,701.2833227526856,5.559410732760835,8,0.13988796265471162,1
15142,59550.5240026689,708.9070131265868,3.130469157258872,7,0.20363533300922623,0
14866,57363.51594112032,692.0045162874453,6.086205698414914,14,0.1726305571874154,1
9531,66691.59543761861,735.3549943744682,2.774248019183987,17,0.5153897663934593,0
43098,45962.09666816447,691.2001098613653,2.0,1,0.5312233132276012,1
43278,47058.134463895374,681.57183974986,5.218804930968885,20,0.36398575490418295,0
33138,68388.95534142954,751.9498860826127,4.812529685670383,25,0.15208903625400347,0
32065,57821.40988908306,679.3205643112159,6.659105661396619,1,0.1678083092715081,0
34956,74570.89653214643,703.2327036069562,5.116798678738664,10,0.5067744062191337,0
46732,66133.18500947795,744.8765639840941,3.8827182759557406,0,0.5645950682646651,0
44261,51710.58134885652,649.4665624373389,4.190284915706285,17,0.19973784255532837,0
15759,68626.44544693013,644.0406833919316,9.824030252031754,20,0.10556878823608654,1
10439,77957.86436938404,767.8970077825427,3.6881379108381456,26,0.265476452575389,0
47533,66704.69334181881,670.3643998156796,5.786823776098147,25,0.11524969482394068,0
33270,69983.77414600195,734.621621584305,5.603299703582678,29,0.513987458039019,0
18279,57423.43724094895,611.2339484079863,5.8217914813507186,6,0.34575612861312577,1
44279,74895.59824320754,574.8474203445666,5.699320896065773,20,0.42093038938150995,1
49251,51289.643776055345,718.211502917263,4.598573417148809,16,0.30574243806827106,0
28888,65078.145386107746,693.6239674105262,2.356926836689597,15,0.27275377350624097,1
22630,98542.592286539,718.6815720832024,5.233446329749743,6,0.21110020653804243,0
40144,68083.2158403849,793.735440130492,4.9807690826354065,21,0.4852662735190728,0
36182,53689.331541121974,638.1329090043807,5.185897878055412,6,0.4477737922077647,1
30538,53650.616374629004,701.9093947123215,5.847847923314825,1,0.28036449224804305,0
16824,58929.874540644836,773.8733042791293,4.379573628653364,4,0.2605580671495915,0
37125,72768.68672594117,645.350494325167,4.069563672188957,13,0.1006214393243395,0
11979,62186.66263751073,670.7636482113584,6.35126468392089,7,0.13177606502273623,0
31189,50272.08280142405,611.6357397999201,4.506729775011047,28,0.4116277624463174,1
47600,50245.54510816965,811.8924629584292,4.259422261817954,11,0.3573036551177309,0
17504,62280.73996534471,589.7729746916095,4.129635731233337,6,0.31740160224251124,1
25669,60635.92480108186,739.9292851321721,5.891853330372997,5,0.5137511204008293,0
11910,66824.64253678531,634.0100019609911,4.6853512333281815,12,0.3519491022014233,0
39964,73762.34843677342,647.4553883800652,8.319211684168748,21,0.29224679070366,0
25131,100910.39553614249,753.1976968611609,5.0861718726498815,11,0.1806281737624925,0
30227,38069.49724848599,662.8744783852778,3.190096821528984,16,0.5103440041073096,1
10978,70302.93190929662,732.5893785613534,4.3446889622331435,15,0.3881241250605939,0
26991,61474.61562582435,769.0015791922497,5.98298119332996,0,0.14622998296137865,0
22153,32331.356533341175,710.0348492826181,4.099743086758419,6,0.42444919899853795,1
38548,78742.96085477591,744.4642924607082,4.974172282647505,2,0.31253537274420495,0
47676,66317.59839872921,704.0336597801341,6.467683106468872,5,0.5056931117939979,1
44071,71997.09439230234,706.3503042639273,6.693301329425106,27,0.5594572984979981,0
8983,34508.71582353476,668.2535452080887,4.213373237701015,20,0.40023290658812305,0
14503,56693.74608752687,796.4429716836563,4.614765479352366,2,0.4658064096566832,0
34921,43812.04582658556,737.1422247057665,5.145236992535802,21,0.12829542380108286,0
21905,92446.51414020918,726.0902637226337,7.0134896892247856,2,0.38012772750057866,1
28953,77168.25518616571,738.5147379039802,3.350295065533699,7,0.47766998917773706,0
31806,49785.48325071807,666.1354832441829,5.5395871946924675,13,0.3483810747390519,0
27168,36950.416485755966,746.5485942926224,5.083161276248324,22,0.3967750447521686,1
9583,62910.82599575632,777.7940390745956,3.654469742380291,8,0.5494740927905222,1
43714,76386.3300344154,630.9651189149782,6.856007541272067,4,0.19904978601559972,1
44896,33974.19591846106,727.0781400769176,6.485510541920782,27,0.14912325377595595,0
16889,46023.37993510246,703.1395034916895,7.30741505646875,14,0.4453218065697505,0
32413,43416.22936479062,674.0407531812252,6.770304060001884,16,0.5114244527612221,0
17275,73004.19248865881,645.3372004777402,5.015299314265505,26,0.5252450942912817,1
7461,54452.563671832315,752.5959831493989,5.929136855085836,9,0.4208222485456101,0
19291,55080.95216433742,710.3994831462478,5.497750980858261,26,0.5166067090854017,0
16435,62619.82020958451,689.6434998248897,3.6393767318153185,7,0.45033210286164516,1
32935,46825.78781506479,727.1191056749911,3.043391207909889,17,0.14368845795339538,0
38453,38344.69894908652,693.6259606240441,5.553514453575678,5,0.481021753942494,1
23544,80545.27743540428,664.796413912646,5.1447094984023645,16,0.18967984477516484,1
17258,81937.28562719391,706.4476023972775,4.49537984943825,21,0.2183046712954864,1
35841,62693.73689194768,698.5997018209074,4.861446695396275,3,0.29732531349933244,1
15736,63782.332585014294,611.2906024240817,7.654195743104139,20,0.25728353316316843,1
42643,78915.20964870011,668.5216702612029,2.0,14,0.260825869151456,1
48950,62349.8033490561,636.7802499399463,5.9598444902804415,9,0.1846297621020229,0
39964,53713.83141084531,617.429886242215,6.263781711605731,22,0.2469355235547722,1
33044,60590.08690166195,723.3849686461309,6.451586145010484,12,0.10983129498794089,1
44933,80897.52955751208,666.5616535085046,2.932469035293266,21,0.33645547334416304,1
20997,60799.82502643209,752.0703147759563,4.560210866895434,0,0.48429547938490336,0
19215,49959.26198019671,608.5701841828029,4.48528581975532,24,0.5311236846124199,1
38069,62205.030739276466,685.1123032583387,5.437978764314087,21,0.5102142794797192,0
28911,69843.34706303646,669.2036845361779,3.3058891184557,21,0.30822885949755663,0
22030,68043.80242358548,621.1017662898314,5.567716298653559,8,0.46521324058192814,1
34334,68292.35922107415,700.2543516090739,3.6728506761103747,27,0.24394538704760624,1
19571,47599.834812998546,625.4667726851034,4.553630000879762,25,0.12778123635880898,1
47719,71551.55349837686,711.1357919811143,7.017579566091671,4,0.4379857626956333,0
33927,60426.98908818434,736.0379379636727,6.263230650839045,10,0.424398082368203,0
25714,49323.13248795817,713.3776588162378,5.185740619644392,21,0.5008146977314378,1
48541,71432.2757047805,719.6941747987935,2.911611068905799,21,0.40805310335143996,1
28387,53195.41726624854,751.5617452537001,5.498570557074062,22,0.1784458124869582,0
33444,36385.53977166671,698.6618299436481,5.599389994531812,24,0.5265811960250991,1
24921,44990.96428334517,658.6986178557406,2.0,20,0.4136263940093504,0
18057,57275.44600429376,669.5524247421938,5.526273464460576,20,0.503804849517502,1
29858,68674.53423166918,670.6312942650887,3.3859006718705453,3,0.4870535601880204,0
49638,47038.950718678636,647.83306492282,2.780637159471246,25,0.2489322436125442,1
31062,56390.06309343698,739.2105651721179,3.3170278666453656,19,0.1372764874260262,1
41850,41750.89152505413,726.3451414341687,2.0,15,0.18825220454479244,0
25567,74730.49374359717,616.7498382459581,4.388620108117674,27,0.14643116715662538,0
34739,85759.96670933327,658.683776859233,3.4920800234203746,23,0.2217062160400682,1
48285,84139.23786732482,645.4007322559266,6.71087618845545,28,0.32976613651299647,1
8754,74474.69325729206,715.8673002876704,4.461407888200419,17,0.5534053024906415,0
32044,72937.64935680393,753.8254755561678,3.9202591224777983,25,0.5360093779603173,1
6724,28921.80713395196,722.4093011670892,2.6105024890938062,7,0.459299907547864,0
6376,62657.598483301575,664.9403769176669,4.358107566047787,1,0.112056179773913,1
13706,52558.61064510138,684.0510848830723,7.030173429049217,16,0.27069460066027673,0
13894,73206.99541567352,630.3574371715849,7.320978532555461,9,0.4411742132422599,1
23037,21936.031864780067,634.1918741609079,4.452889388296645,12,0.1645144484195342,1
23450,62894.515541552675,742.3024857462347,4.89573746064948,14,0.5005439250079543,1
21406,56783.34324251396,772.2056101565627,6.054354029454368,8,0.5572868399937968,1
34725,76776.44899397106,664.2615735595216,3.4616885605639407,26,0.27705222331891277,0
10926,83219.80580512108,702.4059410066266,5.553592073326149,7,0.45292153093191667,0
44019,46067.30974480847,736.0261880000635,8.550093955630015,5,0.17410206633435668,0
14496,46744.343461547774,616.8078899080575,6.147670801095432,3,0.4454082245565135,1
41068,63457.449318175706,647.5656694182202,6.099826300321365,17,0.11072770614352165,1
34806,86006.44037282313,799.6817742622292,7.015719670191928,23,0.1753857534055505,0
27663,60902.170159245245,652.1141751055296,6.3556762067364,2,0.454940723304335,1
46321,40812.578769685046,681.9082845290421,4.620771027008239,25,0.45592511143815306,1
41495,50911.97330755061,669.8532819801984,3.2303035860462908,3,0.4205813529225886,1
27656,63039.962466951925,600.2610321055013,4.799758879898233,20,0.3386820121921016,1
30860,63603.036428459345,704.1361269252209,3.545477951079699,12,0.43745404558597256,1
21832,49438.6854661144,698.7374187850567,4.57718220733242,19,0.4869003991443941,0
43787,50613.13959330567,709.0425607210062,3.6931287887798496,10,0.5832408295183719,0
26727,45276.48008165402,695.7712221325992,4.415193300670578,7,0.5443205157743025,0
47815,77117.56775780693,677.0069529505904,2.772011102336545,24,0.4972671012830623,0
34545,47478.37231059915,674.1363899823972,3.960029350982507,13,0.44737875835718643,1
49522,53028.086941225745,674.991198542002,5.608269678982581,13,0.3870777727161836,1
7520,52601.20625214071,650.5655140576538,5.986906861224662,15,0.16030441167595813,1
8081,35910.64128726913,658.3097693806346,5.66141628079111,13,0.18277842104919648,0
39196,47048.770427732765,651.4043160134821,4.43602651849309,0,0.5101397803354497,1
41735,78422.06398929807,728.6705246947618,5.187233878126748,1,0.5016564561036103,0
44213,41860.682373139076,715.3051285229006,7.915950235662693,27,0.4072294629866815,1
19566,45545.365472604484,701.3566924090918,3.918877876478286,19,0.31942006635807674,1
19042,40011.81339331111,797.1132605429959,7.407381188986454,0,0.11301632491180283,0
30498,58640.826596531086,653.7152345027787,2.83421080084154,10,0.263588471264272,1
16329,88282.15081899436,755.9388407626648,2.436743791217842,5,0.31031982878265896,0
36656,58009.586677093925,686.9984912756114,4.779077711930532,14,0.34290814308671025,1
7159,61001.431880315846,707.8582342470132,4.943827452365457,11,0.5646622992806046,0
42900,48068.29146199517,733.5568115730391,3.3040529502481855,4,0.15435469990007142,1
24363,59075.729328115915,676.1231731154028,4.506330317488225,28,0.3594334598898852,0
48241,78435.75459521424,647.1651080913192,5.603927597013691,22,0.2839611484791399,1
24033,62143.6408145726,655.4112084487497,3.537698486289516,11,0.5950490596080258,0
15805,91976.55123093245,594.6858091483217,6.523868175665772,21,0.5309320081414527,1
40851,78892.19568458537,730.3398078660642,6.687742811021499,13,0.31939292711946043,0
31832,58705.254818326,729.1369813330059,6.867577529800507,13,0.5998478046773802,0
18944,58413.18186611827,779.1825278046192,3.638150066291813,18,0.3570316232357482,1
24873,84463.84706435447,720.7464454534355,3.8331999608849845,4,0.18355889829570035,1
45372,62059.88363782843,732.761237371318,4.740690386930412,2,0.37793734591335726,1
28928,81133.82340407584,695.9226822065322,4.591636223815942,24,0.2131028829018233,1
20379,90043.6101019,723.2439610408022,4.511464125766517,17,0.41815642003812603,1
41751,56936.70948263836,754.479646682996,6.133637070436764,5,0.5687200874419628,0
39546,65279.33048902523,709.0736108429321,5.917506591466796,8,0.49309928841751416,1
29286,74700.06276849569,673.9384221080625,3.688152503449209,25,0.2365818452095276,0
10110,71512.5005853378,688.9886882719239,3.2882555512892213,6,0.24842931248300357,0
17087,71407.36099380752,737.593180161675,3.1413905406948057,20,0.13464410154515602,0
28762,39997.89259233398,675.4368296862085,3.6814128620025652,17,0.2429339178231387,1
22081,47273.74907757301,744.4533163085575,6.2688344603495425,1,0.14631239983890862,0
39947,52570.994685882186,795.429893584535,5.214993457508897,19,0.34972435966282145,0
14596,78216.31205203015,745.0731067415903,6.388773756065824,9,0.4541735397491288,1
43019,41469.37639309671,737.3567951604373,2.4499707716544825,11,0.4755905807495793,1
47003,82848.40060768259,717.3816130528752,5.410086655977935,1,0.12976461612408954,0
23313,71697.51171118024,661.156525820891,5.39088671771009,27,0.269977949119101,0
6013,77313.45337084161,656.6209016981794,6.800477462300404,12,0.24408588327371686,1
28705,46057.003841325015,656.1188804925255,4.386361336765264,28,0.1521501614936673,1
6828,61084.53544035195,727.7366034424278,4.280261844304661,7,0.2812356554660028,1
12909,64484.14179196974,680.5268556356465,7.25974936745789,25,0.24966005456961807,0
43356,63824.505030340406,698.550380404065,4.743480108435768,22,0.4172496146696384,0
18109,64434.86101270076,720.9328215326433,5.265906072059444,6,0.5416513318668564,1
7023,55852.102794073326,657.9789355870715,5.714448068540119,2,0.3274208604366079,1
19537,62028.10621595489,674.9038100186003,2.4983643444412085,22,0.47333258638340925,0
31661,75503.4593259778,716.1441400814618,5.061653203578392,7,0.17300518355533714,0
43659,42502.31537338665,685.4573065445331,3.132293483370101,20,0.5474831893219323,1
38848,83205.75178358104,690.1274484221202,4.8685559570426165,0,0.17629736910754615,0
42804,74728.48434552671,648.3672491851638,4.558154365920274,14,0.19605059029969465,1
20379,45521.971609750006,690.8044241325633,4.240446681193286,0,0.15323190179383825,0
32766,65757.54065182983,782.6084988933925,5.940009025353062,11,0.2548397507602682,0
48590,73522.48164237067,677.6823747399527,5.146095233112208,10,0.3762052233577631,0
7563,41470.60014171474,642.6494592477959,3.4086462998532157,15,0.5939970557031634,1
41060,60629.67650064902,747.9068078805702,3.357734382159941,29,0.496684017328772,0
34197,58822.27048747491,726.1677465920814,6.260225987155465,3,0.290217901445991,0
8586,50316.29186239658,710.6309221258805,4.94333217769161,1,0.3879230289517852,1
21087,61385.3525514602,634.067901708375,2.863848725408351,22,0.4116540154696039,1
28225,50995.701360558145,641.1693158400965,4.37525643341076,28,0.5113636106236735,1
34750,80614.60603456106,623.134057510149,4.763826606176025,2,0.4682258927099002,1
11643,50600.33518008885,721.5765750575224,3.1491171673088454,27,0.3846455634855702,1
32523,71879.68410019737,750.9934464250865,4.044616642670666,3,0.4345915135198284,0
41727,35169.204185697534,723.2633803386072,6.376781829867678,24,0.47295880548144986,1
16005,57572.85294225058,797.4951198858332,8.734442390579584,17,0.16657202956670217,1
48543,60184.66736027038,677.9048168417295,5.453993389899923,11,0.20022773065268998,0
5161,57085.63424076704,683.8165279332582,2.967693179551798,23,0.4442921444537584,0
21029,54055.225542069136,705.3280945697439,4.673512377151216,0,0.5252127809938161,1
19226,49987.27461982316,688.5250792128343,5.183044877253639,2,0.3046311413498839,1
33731,71318.11170022354,724.9355454924905,6.179515475975558,3,0.589945161235603,1
48922,74991.8678264307,668.0189530530639,6.214988208698525,29,0.20803586633668644,1
49848,58767.586712150245,630.2637827528752,7.046379185512663,5,0.30834964102171947,0
8390,43550.43737967541,610.5329710504208,4.997673804528226,16,0.28926152173162656,1
10997,86909.23997080242,724.0256311882686,5.026517752755316,29,0.5651479703632145,0
17693,46803.03850638179,673.704443969527,2.1680945876127935,7,0.24268925878626976,0
47092,38108.666122752795,641.5229509774413,3.4808312691191983,17,0.33539538902110777,1
5541,29810.67125220345,669.0470465000392,2.956622328146101,15,0.19361691980766474,1
26817,61491.778453689905,797.6265951297726,3.739037674215635,20,0.3606331192812219,0
42861,56738.75421727145,644.4553303581902,3.27219217741348,5,0.5287020847317956,0
18428,75464.3497371951,736.35957651749,3.3737112365817907,23,0.25201973094528207,0
48934,69166.26845168321,721.0546785724575,6.633917350542972,18,0.5053960360814141,0
